Run, Hit, HitSpeed, StopPos 
00423, 00189, 00373, 00286
00424, 00180, 00359, 00275
00425, 00177, 00357, 00273
00426, 00184, 00371, 00275
00427, 00179, 00367, 00267
00428, 00178, 00362, 00268
00429, 00182, 00370, 00269
00430, 00184, 00367, 00274
00431, 00180, 00362, 00275
00432, 00180, 00366, 00268
00433, 00186, 00373, 00276
00434, 00185, 00366, 00275
00435, 00183, 00369, 00281
00436, 00175, 00359, 00268
00437, 00175, 00354, 00265
00438, 00180, 00359, 00275
00439, 00179, 00359, 00272
00440, 00180, 00366, 00272
00441, 00181, 00356, 00274
00442, 00178, 00359, 00274
00443, 00182, 00362, 00273
00444, 00178, 00359, 00265
00445, 00181, 00358, 00277
00446, 00181, 00359, 00278
00447, 00184, 00374, 00279
00448, 00181, 00355, 00272
00449, 00180, 00362, 00268
00450, 00183, 00372, 00274
00451, 00182, 00375, 00269
00452, 00183, 00362, 00276
00453, 00179, 00361, 00274
00454, 00185, 00372, 00273
00455, 00182, 00368, 00276
00456, 00180, 00364, 00270
00457, 00177, 00354, 00269
00458, 00178, 00365, 00274
00459, 00177, 00353, 00269
00460, 00178, 00367, 00273
00461, 00183, 00366, 00274
00462, 00185, 00365, 00277
00463, 00181, 00367, 00275
00464, 00178, 00366, 00271
00465, 00181, 00361, 00275
00466, 00183, 00364, 00273
00467, 00187, 00377, 00279
00468, 00185, 00369, 00278
00469, 00177, 00359, 00269
00470, 00177, 00357, 00271
00471, 00178, 00366, 00270
00472, 00180, 00365, 00270
00473, 00184, 00367, 00272
00474, 00182, 00366, 00268
00475, 00182, 00374, 00275
00476, 00184, 00366, 00274
00477, 00178, 00366, 00267
00478, 00183, 00374, 00273
00479, 00184, 00367, 00276
00480, 00182, 00366, 00280
00481, 00175, 00356, 00268
00482, 00178, 00363, 00270
00483, 00185, 00373, 00275
00484, 00178, 00361, 00265
00485, 00178, 00362, 00271
00486, 00179, 00358, 00273
00487, 00180, 00366, 00278
00488, 00181, 00364, 00274
00489, 00180, 00366, 00271
00490, 00185, 00374, 00277
00491, 00180, 00367, 00274
00492, 00180, 00358, 00280
00493, 00178, 00356, 00270
00494, 00181, 00367, 00269
00495, 00183, 00366, 00275
00496, 00181, 00360, 00268
00497, 00185, 00372, 00275
00498, 00182, 00371, 00273
00499, 00189, 00376, 00284
00500, 00181, 00366, 00270
00501, 00179, 00362, 00270
00502, 00175, 00359, 00273
00503, 00177, 00354, 00272
00504, 00184, 00368, 00277
00505, 00181, 00364, 00271
00506, 00182, 00369, 00273
00507, 00178, 00367, 00270
00508, 00176, 00359, 00269
00509, 00175, 00357, 00271
00510, 00183, 00369, 00276
00511, 00189, 00374, 00279
00512, 00184, 00368, 00274
00513, 00177, 00354, 00270
00514, 00180, 00362, 00278
00515, 00179, 00367, 00271
00516, 00179, 00364, 00270
00517, 00179, 00367, 00269
00518, 00189, 00376, 00274
00519, 00183, 00364, 00276
00520, 00181, 00354, 00272
00521, 00185, 00371, 00277
00522, 00183, 00375, 00274
00523, 00183, 00367, 00277
00524, 00180, 00360, 00277
00525, 00178, 00366, 00266
00526, 00185, 00367, 00281
00527, 00180, 00357, 00269
00528, 00181, 00367, 00271
00529, 00184, 00369, 00277
00530, 00180, 00364, 00275
00531, 00174, 00354, 00272
00532, 00179, 00362, 00269
00533, 00185, 00370, 00279
00534, 00184, 00367, 00278
00535, 00177, 00351, 00271
00536, 00176, 00355, 00271
00537, 00174, 00351, 00266
00538, 00184, 00369, 00279
00539, 00184, 00364, 00271
00540, 00185, 00370, 00276
00541, 00183, 00364, 00274
00542, 00180, 00358, 00271
00543, 00181, 00364, 00274
00544, 00185, 00369, 00273
00545, 00183, 00366, 00280
00546, 00180, 00359, 00273
00547, 00171, 00351, 00262
00548, 00184, 00369, 00280
00549, 00179, 00364, 00271
00550, 00180, 00364, 00272
00551, 00182, 00364, 00272
00552, 00178, 00363, 00272
00553, 00179, 00367, 00276
00554, 00178, 00354, 00269
00555, 00180, 00364, 00271
00556, 00182, 00369, 00275
00557, 00183, 00374, 00278
00558, 00181, 00356, 00278
00559, 00177, 00353, 00270
00560, 00180, 00367, 00271
00561, 00185, 00371, 00274
00562, 00183, 00369, 00268
00563, 00182, 00371, 00273
00564, 00180, 00366, 00270
00565, 00183, 00369, 00275
00566, 00180, 00361, 00272
00567, 00178, 00367, 00269
00568, 00183, 00369, 00274
00569, 00177, 00359, 00270
00570, 00178, 00364, 00272
00571, 00180, 00359, 00268
00572, 00183, 00365, 00272
00573, 00185, 00369, 00279
00574, 00180, 00362, 00271
00575, 00179, 00364, 00272
00576, 00178, 00357, 00270
00577, 00181, 00366, 00279
00578, 00180, 00367, 00272
00579, 00178, 00356, 00269
00580, 00178, 00354, 00276
00581, 00176, 00351, 00271
00582, 00183, 00374, 00273
00583, 00183, 00362, 00276
00584, 00181, 00364, 00267
00585, 00189, 00369, 00281
00586, 00185, 00369, 00277
00587, 00181, 00364, 00275
00588, 00180, 00362, 00274
00589, 00186, 00381, 00273
00590, 00179, 00365, 00275
00591, 00177, 00347, 00273
00592, 00177, 00354, 00272
00593, 00181, 00366, 00274
00594, 00179, 00362, 00270
00595, 00185, 00374, 00277
00596, 00185, 00374, 00272
00597, 00178, 00359, 00276
00598, 00176, 00352, 00271
00599, 00177, 00359, 00273
00600, 00187, 00377, 00279
00601, 00179, 00364, 00274
00602, 00174, 00357, 00271
00603, 00178, 00359, 00267
00604, 00179, 00361, 00270
00605, 00182, 00372, 00273
00606, 00181, 00359, 00267
00607, 00181, 00366, 00270
00608, 00182, 00367, 00272
00609, 00179, 00364, 00271
00610, 00187, 00372, 00279
00611, 00183, 00365, 00271
00612, 00182, 00367, 00277
00613, 00180, 00355, 00276
00614, 00181, 00362, 00278
00615, 00180, 00365, 00272
00616, 00181, 00362, 00269
00617, 00184, 00374, 00275
00618, 00180, 00359, 00267
00619, 00179, 00359, 00269
00620, 00180, 00360, 00277
00621, 00185, 00367, 00282
00622, 00179, 00363, 00273
00623, 00176, 00346, 00273
00624, 00180, 00363, 00277
00625, 00182, 00366, 00275
00626, 00178, 00366, 00268
00627, 00176, 00359, 00269
00628, 00179, 00357, 00269
00629, 00184, 00367, 00275
00630, 00178, 00366, 00271
00631, 00178, 00358, 00269
00632, 00186, 00375, 00275
00633, 00187, 00374, 00276
00634, 00180, 00364, 00277
00635, 00180, 00361, 00275
00636, 00176, 00350, 00271
00637, 00180, 00362, 00277
00638, 00180, 00361, 00270
00639, 00182, 00372, 00270
00640, 00184, 00369, 00272
00641, 00178, 00358, 00273
00642, 00180, 00359, 00275
00643, 00180, 00360, 00275
00644, 00181, 00365, 00278
00645, 00178, 00362, 00271
00646, 00178, 00359, 00272
00647, 00177, 00357, 00269
00648, 00181, 00364, 00274
00649, 00181, 00367, 00271
00650, 00180, 00366, 00268
00651, 00183, 00366, 00273
00652, 00181, 00367, 00273
00653, 00183, 00369, 00271
00654, 00185, 00364, 00278
00655, 00180, 00357, 00270
00656, 00182, 00369, 00275
00657, 00180, 00367, 00276
00658, 00177, 00358, 00276
00659, 00179, 00359, 00274
00660, 00185, 00371, 00271
00661, 00185, 00359, 00277
00662, 00178, 00367, 00264
00663, 00184, 00364, 00277
00664, 00178, 00366, 00271
00665, 00175, 00359, 00268
00666, 00181, 00358, 00279
00667, 00179, 00361, 00270
00668, 00175, 00359, 00274
00669, 00180, 00359, 00276
00670, 00179, 00357, 00271
00671, 00175, 00356, 00266
00672, 00179, 00366, 00269
00673, 00184, 00372, 00277
00674, 00184, 00372, 00276
00675, 00181, 00359, 00273
00676, 00183, 00369, 00276
00677, 00179, 00367, 00269
00678, 00181, 00366, 00273
00679, 00177, 00354, 00270
00680, 00173, 00349, 00265
00681, 00180, 00360, 00277
00682, 00180, 00362, 00270
00683, 00182, 00368, 00273
00684, 00182, 00370, 00271
00685, 00184, 00361, 00275
00686, 00179, 00362, 00273
00687, 00175, 00349, 00268
00688, 00181, 00364, 00279
00689, 00183, 00367, 00277
00690, 00179, 00357, 00276
00691, 00174, 00357, 00271
00692, 00181, 00357, 00275
00693, 00178, 00359, 00269
00694, 00179, 00363, 00270
00695, 00187, 00374, 00277
00696, 00186, 00374, 00274
00697, 00183, 00364, 00273
00698, 00181, 00359, 00274
00699, 00184, 00366, 00275
00700, 00186, 00374, 00280
00701, 00179, 00360, 00275
00702, 00176, 00356, 00273
00703, 00184, 00367, 00279
00704, 00182, 00364, 00271
00705, 00181, 00357, 00273
00706, 00184, 00372, 00270
00707, 00184, 00371, 00274
00708, 00180, 00364, 00274
00709, 00175, 00353, 00266
00710, 00182, 00371, 00274
00711, 00183, 00367, 00274
00712, 00179, 00359, 00280
00713, 00177, 00349, 00276
00714, 00177, 00351, 00270
00715, 00184, 00364, 00279
00716, 00178, 00367, 00268
00717, 00182, 00372, 00269
00718, 00178, 00366, 00266
00719, 00179, 00367, 00271
00720, 00185, 00375, 00280
00721, 00181, 00364, 00271
00722, 00179, 00357, 00271
00723, 00181, 00364, 00276
00724, 00181, 00367, 00273
00725, 00179, 00357, 00276
00726, 00177, 00357, 00269
00727, 00182, 00369, 00276
00728, 00179, 00364, 00267
00729, 00181, 00361, 00271
00730, 00181, 00366, 00275
00731, 00187, 00374, 00277
00732, 00184, 00367, 00280
00733, 00176, 00357, 00267
00734, 00175, 00359, 00272
00735, 00175, 00359, 00274
00736, 00177, 00356, 00272
00737, 00180, 00359, 00277
00738, 00186, 00373, 00272
00739, 00184, 00368, 00274
00740, 00179, 00367, 00267
00741, 00177, 00359, 00266
00742, 00181, 00366, 00273
00743, 00180, 00362, 00270
00744, 00185, 00369, 00278
00745, 00184, 00364, 00277
00746, 00178, 00354, 00271
00747, 00174, 00359, 00269
00748, 00179, 00362, 00274
00749, 00181, 00367, 00272
00750, 00181, 00364, 00270
00751, 00182, 00366, 00269
00752, 00184, 00368, 00277
00753, 00177, 00359, 00267
00754, 00179, 00359, 00269
00755, 00183, 00366, 00276
00756, 00181, 00366, 00277
00757, 00178, 00364, 00279
00758, 00174, 00354, 00274
00759, 00175, 00351, 00273
00760, 00186, 00377, 00276
00761, 00185, 00362, 00274
00762, 00179, 00364, 00270
00763, 00180, 00358, 00271
00764, 00174, 00359, 00266
00765, 00183, 00362, 00278
00766, 00178, 00364, 00268
00767, 00186, 00374, 00276
00768, 00178, 00361, 00267
00769, 00179, 00366, 00276
00770, 00181, 00362, 00276
00771, 00179, 00364, 00269
00772, 00181, 00366, 00277
00773, 00182, 00369, 00272
00774, 00183, 00368, 00272
00775, 00178, 00365, 00268
00776, 00181, 00366, 00274
00777, 00183, 00364, 00276
00778, 00178, 00356, 00270
00779, 00173, 00351, 00274
00780, 00174, 00354, 00276
00781, 00180, 00364, 00273
00782, 00179, 00362, 00269
00783, 00184, 00363, 00273
00784, 00188, 00370, 00278
00785, 00179, 00367, 00266
00786, 00181, 00364, 00273
00787, 00180, 00359, 00273
00788, 00185, 00371, 00272
00789, 00188, 00371, 00284
00790, 00178, 00367, 00272
00791, 00176, 00355, 00272
00792, 00178, 00359, 00273
00793, 00178, 00359, 00270
00794, 00180, 00366, 00274
00795, 00185, 00367, 00270
00796, 00183, 00369, 00273
00797, 00184, 00365, 00277
00798, 00174, 00359, 00265
00799, 00179, 00362, 00272
00800, 00180, 00366, 00271
00801, 00181, 00365, 00281
00802, 00181, 00359, 00278
00803, 00171, 00347, 00268
00804, 00181, 00361, 00278
00805, 00180, 00359, 00270
00806, 00180, 00362, 00270
00807, 00182, 00366, 00270
00808, 00181, 00361, 00274
00809, 00182, 00369, 00278
00810, 00178, 00367, 00269
00811, 00181, 00366, 00271
00812, 00181, 00364, 00275
00813, 00183, 00368, 00279
00814, 00178, 00358, 00273
00815, 00173, 00350, 00266
00816, 00178, 00367, 00269
00817, 00182, 00370, 00270
00818, 00185, 00359, 00274
00819, 00180, 00357, 00274
00820, 00181, 00366, 00272
00821, 00183, 00371, 00276
00822, 00180, 00367, 00273
00823, 00178, 00361, 00273
00824, 00178, 00362, 00276
00825, 00177, 00350, 00275
00826, 00175, 00356, 00275
00827, 00178, 00362, 00267
00828, 00182, 00367, 00270
00829, 00182, 00369, 00274
00830, 00179, 00359, 00269
00831, 00184, 00367, 00275
00832, 00182, 00373, 00269
00833, 00186, 00371, 00277
00834, 00182, 00368, 00275
00835, 00180, 00360, 00275
00836, 00175, 00354, 00273
00837, 00180, 00360, 00276
00838, 00185, 00365, 00274
00839, 00180, 00359, 00268
00840, 00183, 00366, 00270
00841, 00180, 00364, 00272
00842, 00176, 00359, 00266
00843, 00179, 00360, 00271
00844, 00179, 00362, 00272
00845, 00187, 00376, 00279
00846, 00181, 00362, 00280
00847, 00175, 00349, 00273
00848, 00174, 00352, 00272
00849, 00179, 00362, 00273
00850, 00179, 00356, 00271
00851, 00183, 00364, 00275
00852, 00184, 00371, 00271
00853, 00178, 00367, 00273
00854, 00180, 00362, 00273
00855, 00178, 00359, 00270
00856, 00183, 00371, 00276
00857, 00179, 00359, 00272
00858, 00182, 00362, 00281
00859, 00178, 00359, 00267
00860, 00179, 00362, 00270
00861, 00179, 00367, 00271
00862, 00181, 00359, 00270
00863, 00178, 00365, 00271
00864, 00181, 00359, 00274
00865, 00183, 00368, 00277
00866, 00185, 00365, 00275
00867, 00182, 00366, 00273
00868, 00179, 00364, 00275
00869, 00175, 00352, 00275
00870, 00177, 00354, 00277
00871, 00177, 00352, 00273
00872, 00179, 00364, 00269
00873, 00184, 00374, 00274
00874, 00179, 00362, 00265
00875, 00185, 00365, 00278
00876, 00182, 00364, 00274
00877, 00185, 00367, 00277
00878, 00183, 00369, 00273
00879, 00174, 00349, 00266
00880, 00178, 00359, 00276
00881, 00179, 00363, 00271
00882, 00178, 00364, 00268
00883, 00179, 00359, 00271
00884, 00185, 00368, 00273
00885, 00185, 00366, 00275
00886, 00178, 00366, 00272
00887, 00181, 00364, 00272
00888, 00185, 00372, 00275
00889, 00184, 00374, 00274
00890, 00180, 00364, 00278
00891, 00175, 00354, 00271
00892, 00172, 00347, 00267
00893, 00179, 00356, 00279
00894, 00177, 00359, 00271
00895, 00181, 00367, 00271
00896, 00184, 00374, 00270
00897, 00185, 00368, 00279
00898, 00183, 00366, 00277
00899, 00177, 00357, 00268
00900, 00177, 00354, 00272
00901, 00180, 00357, 00276
00902, 00183, 00374, 00277
00903, 00176, 00358, 00269
00904, 00174, 00354, 00264
00905, 00185, 00372, 00278
00906, 00184, 00367, 00274
00907, 00182, 00366, 00273
00908, 00183, 00362, 00279
00909, 00185, 00375, 00275
00910, 00180, 00367, 00273
00911, 00180, 00362, 00269
00912, 00180, 00366, 00274
00913, 00180, 00366, 00277
00914, 00176, 00358, 00275
00915, 00175, 00349, 00276
00916, 00180, 00359, 00270
00917, 00183, 00371, 00276
00918, 00180, 00359, 00268
00919, 00179, 00360, 00269
00920, 00185, 00372, 00279
00921, 00182, 00364, 00272
00922, 00182, 00374, 00274
00923, 00185, 00366, 00276
00924, 00177, 00359, 00270
00925, 00184, 00369, 00282
00926, 00180, 00359, 00274
00927, 00179, 00361, 00271
00928, 00180, 00364, 00268
00929, 00185, 00366, 00276
00930, 00185, 00366, 00277
00931, 00178, 00363, 00266
00932, 00184, 00369, 00275
00933, 00184, 00369, 00276
00934, 00182, 00371, 00278
00935, 00176, 00354, 00270
